Year,Region,Ranger_unit,FIRE_NAME,Start,Contained,DPA,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Firefighter_fatalities,Damaged_structures,Civilian_fatalities,Incident_number,Ranger_unit2,National_forest,County,County2,County3,DPA2,Fire_name2
2011,NA,NA,ANNIE,8/18/2011,9/16/2011,USFS,NA,2076,T,Misc,0,0,0,0,NOD-003546,NA,NA,Modoc,NA,NA,NA,NA
2011,NA,NA,ONION,8/19/2011,10/11/2011,USFS,NA,560,T,Lightning,0,0,0,0,KNF-0006061,NA,NA,Siskiyou,NA,NA,NA,NA
2011,NA,NA,KEN,8/22/2011,8/30/2011,USFS,NA,350,B,Equipment Use,1,0,0,0,BDF-012349,NA,NA,San Bernardino,NA,NA,NA,NA
2011,NA,NA,MOTOR,8/25/2011,10/1/2011,USFS,NA,5230,B,Equipment Use,0,0,0,0,SNF-002117,NA,NA,Mariposa,NA,NA,NA,NA
2011,NA,NA,WELLS,8/28/2011,8/30/2011,NPS,NA,1784,BG,Lightning,0,0,0,0,CDD-012657,NA,NA,San Bernardino,NA,NA,NA,NA
2011,NA,NA,FIGUEROA,9/3/2011,9/12/2011,USFS,NA,698,BG,Equipment Use,0,0,0,0,LPF-002238,NA,NA,Santa Barbara,NA,NA,NA,NA
2011,NA,NA,WILLOWS,9/4/2011,9/12/2011,USFS,NA,310,B,Arson,0,0,0,0,SQF-003282,NA,NA,Tulare,NA,NA,NA,NA
2011,NA,NA,WAGON WHEEL,9/5/2011,9/8/2011,USFS,NA,500,G,Misc,0,0,0,0,LAC-11215258,NA,NA,Los Angeles,NA,NA,NA,NA
2011,NA,NA,LONG,9/12/2011,11/11/2011,USFS,NA,483,T,Lightning,8,0,0,0,ENF-021563,NA,NA,El Dorado,NA,NA,NA,NA
2011,NA,NA,TAMARACK,9/13/2011,10/17/2011,NPS,NA,1015,B,Lightning,0,0,0,0,YNP-0003619,NA,NA,Mariposa,NA,NA,NA,NA
2011,NA,NA,BURST COMPLEX,9/15/2011,9/15/2011,USFS,NA,508,T,Lightning,0,0,0,0,STF-3013,NA,NA,Tuolumne,NA,NA,NA,NA
2011,NA,NA,MIN,9/17/2011,9/30/2011,USFS,NA,634,B,Campfire,0,0,0,0,ANF-0004969,NA,NA,Los Angeles,NA,NA,NA,NA
2011,NA,NA,RUTH,9/23/2011,11/15/2011,USFS,NA,1460,T,Debris Burning,0,0,0,0,SRF-0001848,NA,NA,Trinity,NA,NA,NA,NA
2011,NA,NA,WINDY POINT,9/25/2011,10/3/2011,USFS,NA,541,G,Misc,0,0,0,0,BDF-013860,NA,NA,Riverside,NA,NA,NA,NA
2011,NA,NA,SALT,12/1/2011,1/4/2011,USFS,NA,342,G,Equipment Use,0,0,0,0,ENF-0038070,NA,NA,El Dorado,NA,NA,NA,NA
2012,NA,NA,RIVER,5/18/2012,5/22/2012,CDF,320,NA,G,Undetermined,0,0,0,0,MMU-7830,NA,NA,Mariposa,NA,NA,NA,NA
2012,NA,NA,BANNER 4,5/24/2012,5/29/2012,CDF,5320,NA,G,Undetermined,0,0,0,0,MVU-005400,NA,NA,San Diego,NA,NA,NA,NA
2012,NA,NA,BILLY,5/31/2012,5/31/2012,CDF,434,NA,G,Electrical power,0,0,0,0,MMU-008599,NA,NA,Merced,NA,NA,NA,NA
2012,NA,NA,5 MILE,6/8/2012,6/9/2012,CDF,525,NA,GB,Equipment use,0,0,0,0,LAC-134232,NA,NA,Los Angeles,NA,NA,NA,NA
2012,NA,NA,GAINES,6/12/2012,6/14/2012,CDF,1700,NA,G,Electrical power,0,0,0,0,MMU-009308,NA,NA,Mariposa,NA,NA,NA,NA
2012,NA,NA,LASSEN,6/12/2012,6/13/2012,CDF,418,NA,G,Undetermined,0,0,0,0,FKU-7091,NA,NA,Fresno,NA,NA,NA,NA
2012,NA,NA,HIGHLAND,6/16/2012,6/18/2012,CDF,2171,NA,BG,Undetermined,0,0,0,0,RRU-059216,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,VIEW,6/17/2012,6/18/2012,CDF,375,NA,B,Electrical power,0,0,0,0,RRU-059775,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,OLD 2,6/17/2012,6/20/2012,CDF,995,NA,B,Undetermined,2,0,0,0,MVU-6329,NA,NA,San Diego,NA,NA,NA,NA
2012,NA,NA,DALE,7/5/2012,7/7/2012,CDF,1083,NA,GB,Undetermined,2,0,5,0,SHU-005135,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,FISH,7/7/2012,7/9/2012,CDF,1103,NA,B,Undetermined,0,0,0,0,BDU-7678,NA,NA,Inyo,NA,NA,NA,NA
2012,NA,NA,SITES,7/8/2012,7/9/2012,CDF,365,NA,G,Undetermined,0,0,0,0,LNU-5038,NA,NA,Colusa,NA,NA,NA,NA
2012,NA,NA,GRAPEVINE,7/8/2012,7/12/2012,CDF,1870,NA,B,Undetermined,0,0,0,0,LNU-5039,NA,NA,Colusa,NA,NA,NA,NA
2012,NA,NA,RAIL,7/9/2012,7/12/2012,CDF,1870,NA,B,Undetermined,0,0,0,0,LNU-5056,NA,NA,Colusa,NA,NA,NA,NA
2012,NA,NA,TURKEY,7/9/2012,7/10/2012,CDF,2529,NA,TG,Equipment use,0,0,0,0,BEU-3109,NA,NA,Monterey,NA,NA,NA,NA
2012,NA,NA,SEVEN,7/10/2012,7/11/2012,CDF,840,NA,B,Undetermined,1,0,0,0,TCU-6227,NA,NA,Tuolumne,NA,NA,NA,NA
2012,NA,NA,ROBBERS,7/11/2012,7/21/2012,CDF,2650,NA,BT,Arson,8,0,0,0,NEU-15060,NA,NA,Placer,NA,NA,NA,NA
2012,NA,NA,CALF,7/16/2012,7/18/2012,CDF,640,NA,B,Equipment use,0,0,0,0,SLU-5716,NA,NA,San Luis Obispo,NA,NA,NA,NA
2012,NA,NA,SAND,7/17/2012,7/19/2012,CDF,1428,NA,GB,Equipment use,1,0,0,0,KRN-22306,NA,NA,Kern,NA,NA,NA,NA
2012,NA,NA,FOREST,7/21/2012,7/24/2012,CDF,520,NA,G,Equipment use,0,0,0,0,LNU-5495,NA,NA,Yolo,NA,NA,NA,NA
2012,NA,NA,PASKENTA,7/25/2012,7/25/2012,CDF,300,NA,GB,Vehicle,0,0,0,0,TGU-5964,NA,NA,Tehama,NA,NA,NA,NA
2012,NA,NA,GRAPE,7/28/2012,7/29/2012,CDF,370,NA,G,Undetermined,0,0,0,0,KRN-22306,NA,NA,Kern,NA,NA,NA,NA
2012,NA,NA,NORTH,7/25/2012,7/30/2012,CDF,383,NA,B,Undetermined,0,0,0,0,MEU-5115,NA,NA,Mendocino,NA,NA,NA,NA
2012,NA,NA,VOLCANO,8/1/2012,8/5/2012,CDF,356,NA,GB,Equipment use,1,0,0,0,RRU-7075254,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,RUSHMORE,8/4/2012,8/4/2012,CDF,1000,NA,G,Undetermined,0,0,0,0,RRU-76402,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,CHIHUAHUA 2,8/9/2012,8/12/2012,CDF,2006,NA,B,Lightning,0,0,0,0,MVU-8547,NA,NA,San Diego,NA,NA,NA,NA
2012,NA,NA,WYE,8/12/2012,8/18/2012,CDF,2934,NA,B,Undetermined,3,0,2,0,LNU-6335,NA,NA,Lake/Colusa,NA,NA,NA,NA
2012,NA,NA,WALKER,8/12/2012,8/14/2012,CDF,5000,NA,G,Undetermined,0,0,0,0,LNU-6334,NA,NA,Lake/Colusa,NA,NA,NA,NA
2012,NA,NA,VALLECITO LIGHTNING COMPLEX,8/13/2012,8/20/2012,CDF,22829,NA,B,Lightning,0,0,0,0,MVU-8747,NA,NA,San Diego,NA,NA,NA,NA
2012,NA,NA,MILL,8/13/2012,8/23/2012,CDF,1641,NA,TG,Arson,0,0,0,0,BTU-8116,NA,NA,Tehama,NA,NA,NA,NA
2012,NA,NA,BUCK,8/14/2012,8/18/2012,CDF,2681,NA,GB,Lightning,4,0,0,0,RRU-080142,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,PONDEROSA,8/18/2012,9/2/2012,CDF,27676,NA,TG,Lightning,133,0,6,0,TGU-6696,NA,NA,Tehama/Shasta,NA,NA,NA,NA
2012,NA,NA,VISTA,8/20/2012,8/21/2012,CDF,500,NA,G,Equipment use,0,0,0,0,RRU-82306,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,SIXTEEN COMPLEX,9/4/2012,9/11/2012,CDF,19000,NA,TGB,Undetermined,0,0,0,0,LNU-7072,NA,NA,Colusa,NA,NA,NA,NA
2012,NA,NA,SCOTTS,9/7/2012,9/14/2012,CDF,4517,NA,B,Campfire,0,0,0,0,MEU-6376,NA,NA,Lake,NA,NA,NA,NA
2012,NA,NA,SHOCKEY,9/23/2012,9/27/2012,CDF,2555,NA,B,Undetermined,39,0,2,0,MVU-010383,NA,NA,San Diego,NA,NA,NA,NA
2012,NA,NA,RANGE,9/29/2012,10/1/9012,CDF,351,NA,GB,Misc,3,0,0,0,RRU-96791,NA,NA,Riverside,NA,NA,NA,NA
2012,NA,NA,TWENTY NINE,10/18/2012,10/21/2012,CDF,300,NA,BT,Electrical power,8,0,0,0,LNU-008431,NA,NA,Lake,NA,NA,NA,NA
2012,NA,NA,GEORGE,6/1/2012,6/15/2012,USFS,NA,1707,TB,Unidentified,0,0,0,0,SQF-1384,NA,NA,Tulare,NA,NA,NA,NA
2012,NA,NA,OZENA,6/16/2012,6/17/2012,USFS,NA,361,B,Unidentified,0,0,0,0,LPE-1439,NA,NA,Ventura,NA,NA,NA,NA
2012,NA,NA,GULCH,6/19/2012,6/21/2012,USFS,NA,385,BG,Human,1,0,0,0,SQF-001644,NA,NA,Kern,NA,NA,NA,NA
2012,NA,NA,HILL,6/23/2012,6/27/2012,USFS,NA,689,B,UL,0,0,0,0,LPF-1505,NA,NA,Ventura,NA,NA,NA,NA
2012,NA,NA,FLAT,7/11/2012,7/17/2012,USFS,NA,1688,TG,Unidentified,0,0,0,0,SHF-2290,NA,NA,Trinity,NA,NA,NA,NA
2012,NA,NA,MILL,7/7/2012,7/18/2012,USFS,NA,29502,TB,Unidentified,5,0,0,0,MNF-1109,NA,NA,Colusa,NA,NA,NA,NA
2012,NA,NA,SPANISH,7/18/2012,7/21/2012,USFS,NA,1169,GB,NA,0,0,0,0,NOD-3016,NA,NA,Lassen,NA,NA,NA,NA
2012,NA,NA,WOODS CREEK,7/15/2012,7/21/2012,USFS,NA,325,T,Lightning,0,0,0,0,KNP-0072,NA,NA,Fresno,NA,NA,NA,NA
2012,NA,NA,PEAK,7/29/2012,8/2/2012,USFS,NA,800,TB,Unidentified,0,0,0,0,PNF-00998,NA,NA,Plumas,NA,NA,NA,NA
2012,NA,NA,SALT CREEK,8/1/2012,8/4/2012,USFS,NA,980,TBG,Unidentified,1,0,0,0,SHF-2521,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,DILLON,8/3/2012,8/7/2012,USFS,NA,318,T,Human,0,0,0,0,KNF-5426,NA,NA,Siskiyou,NA,NA,NA,NA
2012,NA,NA,LAKE COMPLEX,8/5/2012,8/9/2012,USFS,NA,1668,TGB,Lightning,0,0,0,0,MDF-0429,NA,NA,Modoc,NA,NA,NA,NA
2012,NA,NA,PIUTE COMPLEX,8/4/2012,8/11/2012,USFS,NA,1783,TGB,Lightning,0,0,0,0,SQF-2476,NA,NA,Kern,NA,NA,NA,NA
2012,NA,NA,BEAR,8/5/2012,8/12/2012,USFS,NA,835,TB,Lightning,0,0,0,0,SNF-1940,NA,NA,Fresno,NA,NA,NA,NA
2012,NA,NA,INDIAN,8/8/2012,8/15/2012,USFS,NA,12574,TGB,Lightning,0,0,0,0,OVD-942,NA,NA,Mono,NA,NA,NA,NA
2012,NA,NA,READING,7/23/2012,8/21/2012,NPS,NA,28079,T,Lightning,0,0,0,0,LNP-3115,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,NELSON (W-1),8/17/2012,8/21/2012,NPS,NA,3661,GB,Lightning,0,0,0,0,NOD-3596,NA,NA,Modoc,NA,NA,BLM,NA
2012,NA,NA,BAGLEY COMPLEX,8/18/2012,8/22/2012,NPS,NA,1000,T,Lightning,0,0,0,0,SHF-2735,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,JAWBONE COMPLEX,8/10/2012,8/22/2012,NPS,NA,1218,TB,Lightning,19,0,9,0,CDD-11542,NA,NA,Kern,NA,NA,BLM,NA
2012,NA,NA,ANTELOPE,8/21/2012,8/25/2012,NPS,NA,650,TG,Lightning,0,0,0,0,MDF-521,NA,NA,Modoc,NA,NA,NA,NA
2012,NA,NA,BARRYPOINT (CA LAND),8/6/2012,8/28/2012,USFS,NA,38394,T,Lightning,3,0,0,0,FWF-120680,NA,NA,Modoc,NA,NA,NA,NA
2012,NA,NA,RUSH,8/12/2012,8/31/2012,NPS,NA,271911,GB,Lightning,0,0,1,0,NOD-3490,NA,NA,Lassen,NA,NA,BLM,NA
2012,NA,NA,RAMSEY,8/11/2012,8/31/2012,USFS,NA,1137,T,Campfire,0,0,0,0,STF-2954,NA,NA,Calaveras,NA,NA,NA,NA
2012,NA,NA,CHIPS,7/29/2012,8/31/2012,USFS,NA,75217,TBG,Unidentified,9,0,0,0,PNF-1001,NA,NA,Plumas/Lassen,NA,NA,NA,NA
2012,NA,NA,FORT COMPLEX,8/5/2012,9/10/2012,USFS,NA,23653,TB,Lightning,0,0,0,0,KNF-5659,NA,NA,Siskiyou,NA,NA,NA,NA
2012,NA,NA,WILLIAMS,9/2/2012,9/11/2012,USFS,NA,4192,B,Unidentified,0,0,0,0,ANF-4803,NA,NA,Los Angeles,NA,NA,NA,NA
2012,NA,NA,STAFFORD,9/5/2012,9/13/2012,USFS,NA,4407,T,Unidentified,0,0,0,0,SHF-2894,NA,NA,Trinity,NA,NA,NA,NA
2012,NA,NA,WARD,9/11/2012,9/14/2012,USFS,NA,550,T,Unidentified,0,0,0,0,SHF-2922,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,BAGLEY,8/18/2012,9/15/2012,USFS,NA,46011,T,Lightning,0,0,0,0,SHF-2744,NA,NA,Shasta,NA,NA,NA,NA
2012,NA,NA,NORTH PASS,8/18/2012,9/16/2012,USFS,NA,41983,T,Lightning,26,0,4,0,MNF-1446,NA,NA,Mendocino,NA,NA,NA,NA
2012,NA,NA,LIKELY,9/5/2012,9/14/2012,USFS,NA,9838,GTB,Human,0,0,0,0,NOD-3916,NA,NA,Lassen,NA,NA,NA,NA
2012,NA,NA,SOUTH COMPLEX,8/10/2012,10/16/2012,USFS,NA,453,B,Lightning,0,0,0,0,DVP-11569,NA,NA,Inyo,NA,NA,NA,NA
2012,NA,NA,DEVORE,11/5/2012,11/6/2012,USFS,NA,335,GB,Unidentified,1,0,0,0,BDF-16430,NA,NA,San Bernardino,NA,NA,NA,NA
2012,NA,NA,CASCADE,6/16/2012,11/26/2012,NPS,NA,1705,T,Lightning,0,0,0,0,YNP-1473,NA,NA,Mariposa,NA,NA,NA,NA
2013,NA,NA,BECKS,1/22/2013,1/23/2013,CDF,335,NA,B,Debris Burning,0,0,0,0,LNU-477,NA,NA,Lake,NA,NA,NA,NA
2013,NA,NA,RIVER,2/24/2013,2/28/2013,CDF,407,NA,BG,Vehicle,0,0,0,0,BDU-2372,NA,NA,Inyo,NA,NA,NA,NA
2013,NA,NA,JURUPA,2/28/2013,3/2/2013,CDF,300,NA,T,Undetermined,0,0,2,0,RRU-22083,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,PANTHER,5/1/2013,5/9/2013,CDF,6896,NA,TB,Human,0,0,0,0,BTU-5648,NA,NA,Tehama,NA,NA,NA,NA
2013,NA,NA,SUMMIT,5/1/2013,5/4/2013,CDF,2956,NA,BG,Undetermined,2,0,0,0,RRU-44298,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,SPRINGS,5/2/2013,5/9/2013,CC,NA,24251,BG,Unidentified,10,0,12,0,VNC-12193,NA,NA,Ventura,NA,NA,NA,NA
2013,NA,NA,TRES PINOS,5/3/2013,5/4/2013,CDF,354,NA,G,Equipment use,0,0,0,0,BEU-2109,NA,NA,San Benito,NA,NA,NA,NA
2013,NA,NA,FOSTER,5/3/2013,5/5/2013,CDF,300,NA,T,Debris Burning,0,0,0,0,MEU-3381,NA,NA,Mendocino,NA,NA,NA,NA
2013,NA,NA,GORGONIO,5/4/2013,5/4/2013,CDF,650,NA,BG,Undetermined,0,0,0,0,RRU-45459,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,LAKE,5/17/2013,5/20/2013,CC,NA,712,BG,Human,0,0,0,0,LAC-118144,NA,NA,Los Angeles,NA,NA,NA,NA
2013,NA,NA,FELIPE,5/23/2013,5/29/2013,CDF,2650,NA,BG,Human,0,0,0,0,MVU-10345,NA,NA,San Diego,NA,NA,NA,NA
2013,NA,NA,RIVER,5/26/2013,5/27/2013,CDF,450,NA,BG,Human,0,0,0,0,MMU-8520,NA,NA,Merced,NA,NA,NA,NA
2013,NA,NA,GENERAL,5/26/2013,5/31/2013,CDF,2500,NA,B,Human,0,0,0,0,MVU-11025,NA,NA,San Diego,NA,NA,NA,NA
2013,NA,NA,SHELTON,5/30/2013,5/30/2013,CDF,303,NA,G,Equipment use,0,0,0,0,TCU-4607,NA,NA,San Joaquin,NA,NA,NA,NA
2013,NA,NA,ROLLING,6/16/2013,6/15/2013,CDF,480,NA,G,Vehicle,1,0,0,0,MMU-9861,NA,NA,Madera,NA,NA,NA,NA
2013,NA,NA,MILL,6/28/2013,7/2/2013,CDF,534,NA,BG,Human,0,0,3,0,BDU-7912,NA,NA,San Bernardino,NA,NA,NA,NA
2013,NA,NA,KIRKER,7/1/2013,7/2/2013,CDF,492,NA,TG,Electrical power,2,0,0,0,SCU-3899,NA,NA,Contra Costa,NA,NA,NA,NA
2013,NA,NA,FOX,7/3/2013,7/7/2013,CDF,502,NA,G,Lightning,0,0,0,0,LMU-2700,NA,NA,Modoc,NA,NA,NA,NA
2013,NA,NA,CHARIOT,7/6/2013,7/15/2013,CDF,7055,NA,TB,Undetermined,149,0,9,0,MVU-14084,NA,NA,San Diego,NA,NA,NA,NA
2013,NA,NA,MOUNTAIN,7/15/2013,7/31/2013,CDF,27531,NA,TB,Electrical power,23,0,1,0,RRU-71832,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,RANCHO,7/19/2013,7/22/2013,CC,NA,500,BG,Undetermined,0,0,0,0,KRN-1323633,NA,NA,Kern,NA,NA,NA,NA
2013,NA,NA,WATER,7/23/2013,7/25/2013,CC,NA,612,W,Human,0,0,0,0,KRN-1324091,NA,NA,Kern,NA,NA,NA,NA
2013,NA,NA,SILVER,8/7/2013,8/15/2013,CDF,20292,NA,B,Undetermined,48,0,8,0,RRU-79781,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,SWEDES,8/16/2013,8/22/2013,CDF,2264,NA,BG,Equipment use,8,0,0,0,BTU-10969,NA,NA,Butte,NA,NA,NA,NA
2013,NA,NA,DEER,8/23/2013,8/26/2013,CDF,11429,NA,BG,Electrical power,0,0,0,0,TGU-6768,NA,NA,Tehama,NA,NA,NA,NA
2013,NA,NA,MORGAN,9/8/2013,9/14/2013,CDF,3100,NA,G,Human,0,0,0,0,SCU-5452,NA,NA,Contra Costa,NA,NA,NA,NA
2013,NA,NA,CLOVER,9/9/2013,9/15/2013,CDF,8073,NA,B,Undetermined,196,0,15,1,SHU-8265,NA,NA,Shasta,NA,NA,NA,NA
2013,NA,NA,PUTAH,10/3/2013,10/4/2013,CDF,376,NA,G,Undetermined,0,0,0,0,LNU-8566,NA,NA,Napa,NA,NA,NA,NA
2013,NA,NA,SUMMIT,10/4/2013,10/5/2013,CDF,305,NA,BG,Misc,54,0,6,0,BTU-13464,NA,NA,Butte,NA,NA,NA,NA
2013,NA,NA,MCCABE,11/22/2013,11/28/2013,CDF,3505,NA,G,Electrical power,1,0,0,0,LNU-10188,NA,NA,Sonoma,NA,NA,NA,NA
2013,NA,NA,GRAND,5/15/2013,5/22/2013,USFS,NA,4346,BT,Unidentified,0,0,0,0,LPF-1281,NA,NA,Kern,NA,NA,NA,NA
2013,NA,NA,WHITE,5/27/2013,6/5/2013,USFS,NA,1984,BG,Human,0,0,1,0,LPF-1473,NA,NA,Santa Barbara,NA,NA,NA,NA
2013,NA,NA,POWERHOUSE,5/30/2013,6/10/2013,USFS,NA,30274,BT,Unidentified,58,0,4,0,ANF-2297,NA,NA,Los Angeles,NA,NA,NA,NA
2013,NA,NA,BRANCH,6/1/2013,6/4/2013,USFS,NA,486,BG,Unidentified,0,0,0,0,LPF-1535,NA,NA,San Luis Obispo,NA,NA,NA,NA
2013,NA,NA,HATHAWAY,6/9/2013,10/15/2013,USFS,NA,3870,B,Unidentified,1,0,0,0,BDF-8526,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,CARSTENS,6/16/2013,6/26/2013,USFS,NA,1708,T,Human,0,0,0,0,SNF-1216,NA,NA,Mariposa,NA,NA,NA,NA
2013,NA,NA,KYBURZ,7/8/2013,7/11/2013,USFS,NA,572,TB,Human,2,0,0,0,ENF-16230,NA,NA,El Dorado,NA,NA,NA,NA
2013,NA,NA,ASPEN,7/22/2013,9/8/2013,USFS,NA,22992,TB,Lightning,0,0,0,0,SNF-1732,NA,NA,Fresno,NA,NA,NA,NA
2013,NA,NA,DANCE,7/29/2013,8/2/2013,USFS,NA,577,TB,Unidentified,3,0,0,0,SRF-1373,NA,NA,Humboldt,NA,NA,NA,NA
2013,NA,NA,FORKS COMPLEX,7/31/2013,10/1/2013,USFS,NA,37246,TB,Human,0,0,0,0,KNF-5949,NA,NA,Siskiyou,NA,NA,NA,NA
2013,NA,NA,FALLS,8/5/2013,8/9/2013,USFS,NA,1383,BG,Unidentified,0,0,2,0,CNF-2512,NA,NA,Riverside,NA,NA,NA,NA
2013,NA,NA,POWER,8/5/2013,8/13/2013,USFS,NA,1070,B,Unidentified,0,0,0,0,STF-2613,NA,NA,Tuolumne,NA,NA,NA,NA
2013,NA,NA,CORRAL COMPLEX,8/10/2013,10/2/2013,USFS,NA,12503,TB,Lightning,0,0,0,0,SRF-1486,NA,NA,Humboldt,NA,NA,NA,NA
2013,NA,NA,AMERICAN,8/11/2013,8/29/2013,USFS,NA,27440,T,Unidentified,5,0,2,0,TNF-1562,NA,NA,Placer,NA,NA,NA,NA
2013,NA,NA,RIM,8/17/2013,10/27/2013,USFS,NA,257314,TB,Unidentified,112,0,7,0,STF-2857,NA,NA,Tuolumne,NA,NA,NA,NA
2013,NA,NA,SHIRLEY COMPLEX,8/18/2013,8/22/2013,USFS,NA,794,T,Lightning,0,0,0,0,SQF-3229,NA,NA,Kern,NA,NA,NA,NA
2013,NA,NA,HOUGH COMPLEX,8/18/2013,8/24/2013,USFS,NA,513,TB,Lightning,0,0,0,0,PNF-1324,NA,NA,Plumas,NA,NA,NA,NA
2013,NA,NA,GOBBLERS,8/20/2013,8/30/2013,USFS,NA,413,TG,Lightning,0,0,0,0,BDF-11417,NA,NA,San Bernardino,NA,NA,NA,NA
2013,NA,NA,MISSION,8/22/2013,8/25/2013,USFS,NA,4500,BG,Human,0,0,0,0,FHL-2679,NA,NA,Monterey,NA,NA,NA,NA
2013,NA,NA,FISH,8/23/2013,9/5/2013,USFS,NA,2060,T,Lightning,0,0,0,0,SQF-3295,NA,NA,Tulare,NA,NA,NA,NA
2013,NA,NA,WINDY PEAK,8/23/2013,10/20/2013,USFS,NA,681,TB,Lightning,0,0,0,0,KNP-113,NA,NA,Fresno,NA,NA,NA,NA
2013,NA,NA,DELUZ,10/5/2013,10/9/2013,MIL,NA,2236,BG,Unidentified,0,0,0,0,MCP-3197,NA,NA,San Diego,NA,NA,NA,NA
2013,NA,NA,HIGHGLADE,11/23/2013,11/23/2013,USFS,NA,305,B,Unidentified,0,0,0,0,MNF-1729,NA,NA,Lake,NA,NA,NA,NA
2013,NA,NA,PFEIFFER,12/16/2013,12/16/2013,USFS,NA,917,B,Unidentified,38,0,0,0,LPF-3810,NA,NA,Monterey,NA,NA,NA,NA
2014,NA,NA,RED,1/4/2014,1/12/2014,CDF,333,NA,TB,Debris Burning,0,0,0,0,HUU-81,NA,NA,Humboldt,NA,NA,NA,NA
2014,NA,NA,PIERCE,3/15/2014,3/16/2014,Local,NA,350,BG,Arson,0,0,0,0,RRU-27677,NA,NA,Riverside,NA,NA,NA,NA
2014,NA,NA,BERNARDO,5/13/2014,5/21/2014,Local,NA,1548,BG,Equipment Use,0,0,0,0,MVU-10055,NA,NA,San Diego,NA,NA,NA,NA
2014,NA,NA,SAN DIEGO COMPLEX,5/14/2014,5/22/2014,CDF,2438,NA,B,Undetermined,48,0,5,0,MVU-10242,NA,NA,San Diego,NA,NA,NA,NA
2014,NA,NA,HUNTER,5/26/2014,6/4/2014,CDF,677,NA,B,Undetermined,3,0,0,0,MMU-8974,NA,NA,Mariposa,NA,NA,NA,NA
2014,NA,NA,59,6/4/2014,6/9/2014,CDF,402,NA,G,Vehicle,0,0,0,0,TCU-4987,NA,NA,Tuolumne,NA,NA,NA,NA
2014,NA,NA,GUN CLUB,6/19/2014,6/19/2014,CDF,400,NA,G,Debris Burning,0,0,0,0,MMU-10597,NA,NA,Merced,NA,NA,NA,NA
2014,NA,NA,BUTTS,7/1/2014,7/10/2014,CDF,4300,NA,G,Equipment Use,9,0,0,0,LNU-5333,NA,NA,Napa,NA,NA,NA,NA
2014,NA,NA,MONTICELLO,7/4/2014,7/13/2014,CDF,6488,NA,G,Human,0,0,0,0,LNU-5465,NA,NA,Yolo,NA,NA,NA,NA
2014,NA,NA,BULLY,7/11/2014,7/23/2014,CDF,12661,NA,G,Vehicle,18,0,1,1,SHU-6248,NA,NA,Shasta,NA,NA,NA,NA
2014,NA,NA,GUN CLUB,7/24/2014,8/2/2014,CDF,422,NA,G,Human,0,0,0,0,MMU-12965,NA,NA,Merced,NA,NA,NA,NA
2014,NA,NA,SAND,7/25/2014,8/3/2014,CDF,4240,NA,TB,Vehicle,47,0,0,0,AEU-18237,NA,NA,El Dorado,NA,NA,NA,NA
2014,NA,NA,KELLEY,7/26/2014,7/26/2014,CDF,1000,NA,GW,Undetermined,0,0,0,0,MMU-13131,NA,NA,Merced,NA,NA,NA,NA
2014,NA,NA,WEB,7/29/2014,8/27/2014,CDF,378,NA,TB,Equipment Use,0,0,0,0,BTU-10700,NA,NA,Butte,NA,NA,NA,NA
2014,NA,NA,DAY,7/30/2014,8/13/2014,CDF,13153,NA,TB,Lightning,10,0,0,0,LMU-3472,NA,NA,Modoc,NA,NA,NA,NA
2014,NA,NA,LODGE COMPLEX,7/30/2014,9/21/2014,CDF,12535,NA,TB,Lightning,0,0,0,0,MEU-7202,NA,NA,Mendocino,NA,NA,NA,NA
2014,NA,NA,THIRTY ONE 2,8/9/2014,8/9/2014,CDF,370,NA,G,Vehicle,0,0,0,0,LNU-6737,NA,NA,Yolo,NA,NA,NA,NA
2014,NA,NA,JUNCTION,8/18/2014,8/25/2014,CDF,612,NA,B,Undetermined,47,0,6,0,MMU-14633,NA,NA,Madera,NA,NA,NA,NA
2014,NA,NA,OREGON,8/24/2014,8/30/2014,CDF,461,NA,BG,Vehicle,1,0,0,0,SHU-7763,NA,NA,Trinity,NA,NA,NA,NA
2014,NA,NA,GULCH,9/10/2014,9/15/2014,CDF,1300,NA,B,Vehicle,4,0,0,0,SHU-8322,NA,NA,Shasta,NA,NA,NA,NA
2014,NA,NA,BLACK,9/13/2014,9/17/2014,CDF,403,NA,B,Equipment Use,11,0,0,0,MEU-8882,NA,NA,Mendocino,NA,NA,NA,NA
